orderitem_id,order_id,product_id,quantity,supplier_id,subtotal,discount
239481,43641,25,7,8,1974.77,0.00
239482,43642,11,7,37,1649.27,0.00
239483,43642,299,4,27,1396.04,0.00
239484,43642,453,7,24,5200.86,0.00
239485,43642,272,3,37,304.44,0.00
239486,43642,386,6,15,2502.18,0.00
239487,43643,206,8,27,372.08,0.00
239488,43643,344,1,47,868.66,0.00
239489,43643,260,3,44,2748.54,0.00
239490,43643,2,2,28,119.88,0.00
239491,43643,473,10,50,7996.80,0.00
239492,43643,237,7,35,6695.92,0.00
239493,43643,411,10,6,9912.10,0.00
239494,43643,188,4,42,3943.36,0.00
239495,43644,358,6,40,4127.64,0.10
239496,43644,330,3,42,675.69,0.10
239497,43644,470,1,11,232.27,0.09
239498,43644,187,3,43,1830.03,0.10
239499,43644,311,10,24,2753.80,0.10
239500,43644,336,8,39,3053.76,0.11
239501,43644,127,2,33,1500.08,0.11
239502,43645,12,6,47,5219.88,0.05
239503,43645,158,3,11,796.14,0.14
239504,43645,496,7,48,4318.51,0.13
239505,43645,103,7,47,4913.93,0.06
239506,43646,479,8,3,4503.28,0.00
239507,43646,67,6,36,2128.20,0.00
239508,43646,250,10,5,5579.60,0.00
239509,43646,439,4,44,2451.40,0.00
239510,43646,149,8,36,5009.76,0.00
239511,43646,111,8,36,4487.84,0.00
239512,43646,117,7,21,6115.13,0.00
239513,43647,44,3,38,2668.95,0.08
239514,43648,439,7,32,4289.95,0.00
239515,43648,358,9,10,6191.46,0.00
239516,43649,281,5,22,774.15,0.00
239517,43649,266,9,13,3393.45,0.00
239518,43649,72,7,27,2827.72,0.00
239519,43649,219,8,15,2622.16,0.00
239520,43649,361,9,35,8330.22,0.00
239521,43649,421,8,37,3736.40,0.00
239522,43650,276,8,4,7783.60,0.00
239523,43650,458,6,23,1562.16,0.00
239524,43650,365,1,33,306.10,0.00
239525,43650,458,3,9,781.08,0.00
239526,43651,400,7,11,5643.89,0.00
239527,43651,409,7,40,1145.83,0.00
239528,43651,477,4,33,81.56,0.00
239529,43651,42,8,44,7307.68,0.00
239530,43652,100,2,23,1546.22,0.21
239531,43652,214,7,50,3412.08,0.19
239532,43652,211,8,26,6051.36,0.19
239533,43652,55,2,21,410.14,0.15
239534,43652,103,1,36,701.99,0.24
239535,43652,350,5,3,855.25,0.08
239536,43652,262,10,42,317.70,0.17
239537,43653,321,6,29,3053.22,0.00
239538,43653,252,8,41,5707.92,0.00
239539,43653,56,5,14,4256.50,0.00
239540,43653,243,3,38,758.58,0.00
239541,43653,31,9,42,5105.07,0.00
239542,43653,261,6,26,2361.84,0.00
239543,43653,419,1,47,309.91,0.00
239544,43653,40,9,50,2254.77,0.00
239545,43653,331,8,19,2680.16,0.00
239546,43654,315,8,10,2435.60,0.00
239547,43654,99,6,8,3617.52,0.00
239548,43654,189,7,22,5977.30,0.00
239549,43654,84,6,7,738.90,0.00
239550,43654,339,10,34,8988.90,0.00
239551,43654,20,9,31,8496.63,0.00
239552,43654,257,2,15,307.80,0.00
239553,43654,423,4,33,331.40,0.00
239554,43654,264,7,25,4605.51,0.00
239555,43655,165,7,4,5965.75,0.00
239556,43655,374,6,13,3758.52,0.00
239557,43655,328,6,39,1336.80,0.00
239558,43655,340,3,25,878.37,0.00
239559,43655,4,8,27,3314.08,0.00
239560,43655,101,6,33,3234.66,0.00
239561,43656,378,10,10,6672.70,0.00
239562,43656,308,1,44,315.98,0.00
239563,43656,81,7,34,3135.72,0.00
239564,43656,439,3,44,1838.55,0.00
239565,43656,466,1,17,405.02,0.00
239566,43656,140,4,9,2307.08,0.00
239567,43656,94,4,48,3346.40,0.00
239568,43657,16,9,45,5539.68,0.00
239569,43657,283,4,18,99.00,0.00
239570,43657,239,7,1,4045.16,0.00
239571,43657,255,2,30,1438.78,0.00
239572,43657,470,7,32,1625.89,0.00
239573,43657,214,10,29,4874.40,0.00
239574,43657,141,8,36,2532.80,0.00
239575,43657,348,8,45,5252.96,0.00
239576,43658,238,2,13,563.22,0.00
239577,43658,22,6,27,591.84,0.00
239578,43658,467,9,10,4200.66,0.00
239579,43658,99,1,43,602.92,0.00
239580,43659,154,4,38,3255.48,0.00
239581,43659,75,2,47,912.44,0.00
239582,43659,469,2,39,1435.46,0.00
239583,43659,258,2,3,1262.24,0.00
239584,43659,167,1,37,919.19,0.00
239585,43659,399,1,18,340.93,0.00
239586,43659,408,7,44,6897.52,0.00
239587,43659,55,8,23,1640.56,0.00
239588,43659,245,4,46,3046.48,0.00
239589,43660,202,1,34,934.01,0.00
239590,43660,257,6,8,923.40,0.00
239591,43660,265,5,16,3595.80,0.00
239592,43660,11,8,1,1884.88,0.00
239593,43660,89,4,15,2536.32,0.00
239594,43660,274,7,18,3483.69,0.00
239595,43661,30,10,8,9061.30,0.00
239596,43661,32,9,41,4591.53,0.00
239597,43661,148,1,25,664.81,0.00
239598,43661,239,8,17,4623.04,0.00
239599,43661,203,10,48,1984.30,0.00
239600,43661,451,2,34,463.16,0.00
239601,43661,254,4,48,3571.60,0.00
239602,43661,245,5,39,3808.10,0.00
239603,43661,467,9,11,4200.66,0.00
239604,43661,403,7,13,6090.07,0.00
239605,43662,276,2,31,1945.90,0.00
239606,43662,170,1,5,939.79,0.00
239607,43662,335,9,18,8688.78,0.00
239608,43662,149,9,24,5635.98,0.00
239609,43662,130,2,8,1330.12,0.00
239610,43662,360,5,49,1608.10,0.00
239611,43662,295,1,38,376.21,0.00
239612,43662,414,2,19,518.46,0.00
239613,43662,210,7,26,6227.83,0.00
239614,43663,168,8,1,662.80,0.00
239615,43663,220,5,40,3825.35,0.00
239616,43663,220,1,9,765.07,0.00
239617,43663,75,7,33,3193.54,0.00
239618,43664,198,5,5,4931.50,0.00
239619,43664,139,4,35,3097.68,0.00
239620,43664,342,1,38,537.33,0.00
239621,43664,388,6,26,3164.10,0.00
239622,43664,475,9,44,5073.93,0.00
239623,43664,351,6,46,2428.80,0.00
239624,43664,167,10,30,9191.90,0.00
239625,43664,344,1,29,868.66,0.00
239626,43664,346,3,3,1592.37,0.00
239627,43664,271,4,7,1328.28,0.00
239628,43665,492,6,28,5489.34,0.00
239629,43665,193,5,2,4608.15,0.00
239630,43665,253,3,43,1133.46,0.00
239631,43665,291,5,32,1489.00,0.00
239632,43666,121,9,49,6879.51,0.10
239633,43666,286,2,24,440.14,0.11
239634,43666,210,8,34,7117.52,0.16
239635,43666,267,1,27,861.71,0.16
239636,43666,293,1,2,708.70,0.20
239637,43667,193,6,28,5529.78,0.17
239638,43667,500,4,37,3588.40,0.11
239639,43668,403,9,12,7830.09,0.00
239640,43669,250,7,23,3905.72,0.24
239641,43669,180,4,41,2118.96,0.22
239642,43669,250,9,43,5021.64,0.24
239643,43669,91,10,2,7876.60,0.24
239644,43669,471,6,38,5083.14,0.10
239645,43669,239,1,13,577.88,0.09
239646,43669,318,9,8,4359.24,0.17
239647,43669,246,4,21,1524.32,0.24
239648,43669,10,9,12,4550.49,0.21
239649,43669,438,7,12,3016.23,0.08
239650,43670,385,8,40,2420.32,0.00
239651,43670,484,3,21,1627.68,0.00
239652,43670,458,2,41,520.72,0.00
239653,43670,275,1,28,614.74,0.00
239654,43671,116,8,20,1828.40,0.00
239655,43671,56,3,47,2553.90,0.00
239656,43671,423,9,48,745.65,0.00
239657,43671,346,4,28,2123.16,0.00
239658,43671,21,2,43,1384.08,0.00
239659,43672,181,2,2,454.76,0.24
239660,43672,211,4,10,3025.68,0.15
239661,43673,363,4,27,2836.24,0.00
239662,43673,17,10,3,9420.50,0.00
239663,43673,165,2,6,1704.50,0.00
239664,43674,383,4,40,127.20,0.00
239665,43674,351,9,3,3643.20,0.00
239666,43674,8,4,34,2756.84,0.00
239667,43674,121,9,48,6879.51,0.00
239668,43674,384,2,33,1444.96,0.00
239669,43674,145,7,48,6632.57,0.00
239670,43674,252,4,3,2853.96,0.00
239671,43675,87,5,20,2739.75,0.00
239672,43675,491,2,36,15.60,0.00
239673,43675,460,9,41,7143.75,0.00
239674,43675,391,2,22,64.20,0.00
239675,43675,11,10,1,2356.10,0.00
239676,43675,408,4,25,3941.44,0.00
239677,43675,320,1,17,877.63,0.00
239678,43675,463,4,20,2561.24,0.00
239679,43675,380,1,4,350.15,0.00
239680,43676,332,3,36,1639.59,0.00
239681,43676,447,7,41,6834.80,0.00
239682,43676,407,1,5,865.01,0.00
239683,43676,342,4,27,2149.32,0.00
239684,43676,173,9,46,1460.97,0.00
239685,43676,440,7,28,2993.97,0.00
239686,43676,192,7,50,6231.05,0.00
239687,43676,62,4,37,3712.16,0.00
239688,43676,10,2,49,1011.22,0.00
239689,43677,356,5,10,554.90,0.00
239690,43677,132,9,16,5042.70,0.00
239691,43677,296,2,12,597.08,0.00
239692,43677,268,8,40,2692.08,0.00
239693,43677,106,8,22,2936.96,0.00
239694,43677,54,8,17,5952.80,0.00
239695,43677,490,8,3,7879.04,0.00
239696,43678,434,2,45,1130.66,0.24
239697,43678,421,2,34,934.10,0.15
239698,43678,341,2,5,1861.46,0.07
239699,43678,161,3,10,1829.61,0.22
239700,43678,67,1,35,354.70,0.14
239701,43678,473,8,21,6397.44,0.18
239702,43678,204,9,28,8772.39,0.23
239703,43678,282,4,43,2026.44,0.10
239704,43679,167,7,27,6434.33,0.00
239705,43679,88,9,42,2344.68,0.00
239706,43679,294,10,4,5898.30,0.00
239707,43679,464,3,48,466.53,0.00
239708,43679,97,2,23,708.42,0.00
239709,43680,323,6,11,4570.38,0.16
239710,43681,85,2,39,1248.62,0.00
239711,43682,485,5,21,2920.25,0.00
239712,43682,151,8,40,1379.04,0.00
239713,43682,284,2,28,413.92,0.00
239714,43682,330,5,42,1126.15,0.00
239715,43682,474,10,17,1269.70,0.00
239716,43682,34,8,16,161.76,0.00
239717,43682,71,9,38,7859.70,0.00
239718,43683,272,5,21,507.40,0.00
239719,43683,267,4,47,3446.84,0.00
239720,43683,329,6,17,1319.16,0.00
239721,43683,91,3,19,2362.98,0.00
239722,43683,459,8,34,4769.76,0.00
239723,43683,477,8,46,163.12,0.00
239724,43683,298,3,40,600.84,0.00
239725,43684,396,10,33,1054.80,0.00
239726,43685,44,10,44,8896.50,0.25
239727,43685,43,1,39,43.21,0.25
239728,43685,414,1,15,259.23,0.17
239729,43685,304,2,3,1740.34,0.13
239730,43685,20,6,29,5664.42,0.22
239731,43685,395,7,13,1300.60,0.10
239732,43685,377,3,49,1427.52,0.16
239733,43686,133,5,17,1903.25,0.00
239734,43686,6,4,20,2946.04,0.00
239735,43686,235,4,7,3701.80,0.00
239736,43686,492,4,27,3659.56,0.00
239737,43686,492,3,17,2744.67,0.00
239738,43686,125,9,23,3549.06,0.00
239739,43686,82,2,15,1398.68,0.00
239740,43687,41,3,6,2083.32,0.00
239741,43687,89,1,4,634.08,0.00
239742,43687,174,1,33,490.40,0.00
239743,43687,375,10,7,2498.70,0.00
239744,43687,62,10,30,9280.40,0.00
239745,43687,360,8,34,2572.96,0.00
239746,43687,326,8,1,636.80,0.00
239747,43687,200,6,8,1341.06,0.00
239748,43687,105,8,34,1541.12,0.00
239749,43687,405,2,8,625.98,0.00
239750,43688,379,6,36,5853.96,0.00
239751,43688,441,8,40,7951.20,0.00
239752,43688,38,10,6,9109.50,0.00
239753,43689,250,6,29,3347.76,0.00
239754,43689,470,3,4,696.81,0.00
239755,43689,201,1,26,512.88,0.00
239756,43690,167,2,17,1838.38,0.23
239757,43690,93,6,28,5073.60,0.22
239758,43690,266,9,14,3393.45,0.21
239759,43690,17,8,21,7536.40,0.09
239760,43690,141,7,27,2216.20,0.15
239761,43690,180,3,1,1589.22,0.15
239762,43690,413,10,38,9787.90,0.06
239763,43691,339,9,50,8090.01,0.11
239764,43691,20,3,43,2832.21,0.10
239765,43691,211,3,9,2269.26,0.24
239766,43691,205,9,40,2180.79,0.08
239767,43692,229,9,11,3757.95,0.00
239768,43692,359,4,36,1191.96,0.00
239769,43692,387,7,43,4274.55,0.00
239770,43692,120,1,17,145.46,0.00
239771,43692,190,3,37,1587.72,0.00
239772,43692,440,5,9,2138.55,0.00
239773,43692,193,2,49,1843.26,0.00
239774,43692,254,2,9,1785.80,0.00
239775,43692,239,1,17,577.88,0.00
239776,43693,55,4,44,820.28,0.00
239777,43693,436,5,22,2270.60,0.00
239778,43693,362,8,37,5383.92,0.00
239779,43693,322,3,21,524.43,0.00
239780,43694,169,7,17,4487.91,0.24
239781,43694,96,2,14,229.38,0.15
239782,43694,367,4,10,2353.68,0.17
239783,43694,426,10,49,1845.70,0.11
239784,43694,162,6,49,1293.60,0.20
239785,43694,125,8,21,3154.72,0.15
239786,43694,411,9,41,8920.89,0.05
239787,43695,362,9,17,6056.91,0.00
239788,43695,356,6,50,665.88,0.00
239789,43695,145,7,4,6632.57,0.00
239790,43695,275,10,28,6147.40,0.00
239791,43695,273,10,11,9605.80,0.00
239792,43695,323,3,42,2285.19,0.00
239793,43695,454,10,33,3059.20,0.00
239794,43695,304,5,47,4350.85,0.00
239795,43695,91,10,31,7876.60,0.00
239796,43696,495,5,1,4128.10,0.00
239797,43697,98,4,47,1832.52,0.15
239798,43697,442,4,37,1714.80,0.25
239799,43697,309,8,20,6428.88,0.14
239800,43697,392,2,47,1613.34,0.21
239801,43698,63,7,20,4368.98,0.00
239802,43698,322,1,18,174.81,0.00
239803,43698,456,4,33,2145.16,0.00
239804,43698,441,5,20,4969.50,0.00
239805,43698,372,4,2,3293.96,0.00
239806,43698,193,6,19,5529.78,0.00
239807,43698,273,9,7,8645.22,0.00
239808,43699,12,6,50,5219.88,0.00
239809,43699,421,7,38,3269.35,0.00
239810,43699,350,9,6,1539.45,0.00
239811,43699,97,6,22,2125.26,0.00
239812,43699,347,6,28,3379.86,0.00
239813,43699,256,10,46,1811.20,0.00
239814,43699,428,10,45,8673.30,0.00
239815,43700,479,2,24,1125.82,0.00
239816,43700,300,4,42,1993.32,0.00
239817,43700,204,2,2,1949.42,0.00
239818,43700,231,10,17,1281.40,0.00
239819,43700,34,1,47,20.22,0.00
239820,43701,131,7,47,4845.33,0.00
239821,43701,433,2,23,265.30,0.00
239822,43701,484,7,33,3797.92,0.00
239823,43701,164,6,49,5095.20,0.00
239824,43701,453,1,36,742.98,0.00
239825,43701,14,7,39,6956.88,0.00
239826,43701,66,5,43,862.00,0.00
239827,43701,500,10,34,8971.00,0.00
239828,43702,81,1,21,447.96,0.00
239829,43702,218,8,28,5597.20,0.00
239830,43702,6,1,13,736.51,0.00
239831,43703,380,2,24,700.30,0.00
239832,43704,467,3,16,1400.22,0.06
239833,43704,41,9,30,6249.96,0.07
239834,43704,10,6,21,3033.66,0.06
239835,43704,286,4,47,880.28,0.05
239836,43704,109,5,25,8.00,0.25
239837,43705,303,7,23,5484.85,0.00
239838,43705,339,1,26,898.89,0.00
239839,43705,222,8,28,7098.72,0.00
239840,43705,424,10,17,5067.30,0.00
239841,43705,130,4,21,2660.24,0.00
239842,43705,84,8,47,985.20,0.00
239843,43705,389,1,46,863.73,0.00
239844,43705,231,3,42,384.42,0.00
239845,43705,180,6,33,3178.44,0.00
239846,43706,177,10,16,5186.90,0.00
239847,43706,215,4,45,1669.40,0.00
239848,43706,394,3,36,1839.57,0.00
239849,43706,220,9,25,6885.63,0.00
239850,43706,356,10,31,1109.80,0.00
239851,43706,278,1,46,197.44,0.00
239852,43706,384,6,28,4334.88,0.00
239853,43707,53,4,5,1948.60,0.00
239854,43707,170,9,37,8458.11,0.00
239855,43707,159,7,4,6339.90,0.00
239856,43707,445,10,10,1388.20,0.00
239857,43707,389,4,29,3454.92,0.00
239858,43708,125,10,16,3943.40,0.14
239859,43708,378,8,11,5338.16,0.07
239860,43708,367,3,1,1765.26,0.09
239861,43708,376,6,45,4683.00,0.07
239862,43708,368,6,41,2864.46,0.09
239863,43708,396,7,31,738.36,0.13
239864,43708,153,4,25,795.96,0.11
239865,43708,385,1,25,302.54,0.08
239866,43708,349,6,7,935.04,0.12
239867,43708,196,8,49,402.96,0.08
239868,43709,96,4,28,458.76,0.00
239869,43709,167,10,38,9191.90,0.00
239870,43709,489,4,2,3348.56,0.00
239871,43709,299,7,36,2443.07,0.00
239872,43709,175,3,33,59.31,0.00
239873,43709,108,1,35,236.38,0.00
239874,43709,218,2,50,1399.30,0.00
239875,43710,380,4,15,1400.60,0.00
239876,43711,17,3,23,2826.15,0.00
239877,43711,185,2,16,1580.88,0.00
239878,43711,338,2,41,668.96,0.00
239879,43711,268,7,14,2355.57,0.00
239880,43711,249,9,50,6692.13,0.00
239881,43711,254,8,22,7143.20,0.00
239882,43712,36,4,36,2519.68,0.00
239883,43712,500,5,10,4485.50,0.00
239884,43712,495,9,4,7430.58,0.00
239885,43713,122,3,34,67.95,0.11
239886,43713,408,5,1,4926.80,0.06
239887,43713,122,5,47,113.25,0.11
239888,43713,287,2,34,851.80,0.24
239889,43713,218,8,30,5597.20,0.22
239890,43713,334,9,42,2200.68,0.18
239891,43713,88,10,4,2605.20,0.18
239892,43713,65,9,4,3999.06,0.20
239893,43714,50,1,41,18.78,0.00
239894,43714,88,4,23,1042.08,0.00
239895,43714,4,9,19,3728.34,0.00
239896,43714,143,5,28,621.15,0.00
239897,43714,312,3,17,2493.63,0.00
239898,43714,374,10,50,6264.20,0.00
239899,43714,462,10,19,1055.40,0.00
239900,43715,493,3,38,2338.50,0.00
239901,43715,336,7,5,2672.04,0.00
239902,43715,95,1,16,443.20,0.00
239903,43715,491,9,21,70.20,0.00
239904,43715,449,1,39,60.74,0.00
239905,43716,439,1,12,612.85,0.00
239906,43716,167,5,16,4595.95,0.00
239907,43716,482,5,10,3461.95,0.00
239908,43716,470,4,22,929.08,0.00
239909,43717,213,10,23,2655.80,0.00
239910,43717,302,10,46,8825.30,0.00
239911,43717,321,6,48,3053.22,0.00
239912,43717,143,8,2,993.84,0.00
239913,43717,141,6,41,1899.60,0.00
239914,43717,236,2,47,985.68,0.00
239915,43717,218,3,45,2098.95,0.00
239916,43717,453,2,2,1485.96,0.00
239917,43718,146,7,11,5566.75,0.00
239918,43718,140,4,32,2307.08,0.00
239919,43718,163,10,33,1145.70,0.00
239920,43718,123,1,26,619.68,0.00
239921,43718,436,4,37,1816.48,0.00
239922,43718,80,3,39,1931.64,0.00
239923,43719,90,3,49,558.63,0.16
239924,43719,378,2,23,1334.54,0.12
239925,43719,476,1,32,961.76,0.06
239926,43719,461,7,22,1020.04,0.07
239927,43720,355,9,35,4130.37,0.00
239928,43721,241,5,10,4166.35,0.00
239929,43721,248,5,36,3948.95,0.00
239930,43721,292,5,11,2023.00,0.00
239931,43721,343,3,15,704.64,0.00
239932,43721,171,2,1,1594.70,0.00
239933,43721,83,8,47,640.08,0.00
239934,43722,415,7,21,2953.51,0.07
239935,43722,260,5,21,4580.90,0.12
239936,43722,355,2,1,917.86,0.16
239937,43722,190,9,48,4763.16,0.23
239938,43722,131,8,37,5537.52,0.12
239939,43722,472,1,44,14.85,0.18
239940,43722,117,8,12,6988.72,0.08
239941,43722,137,8,21,5193.84,0.23
239942,43722,443,10,17,8846.80,0.18
239943,43723,455,9,9,5628.24,0.00
239944,43723,129,4,30,2705.64,0.00
239945,43723,461,10,49,1457.20,0.00
239946,43723,100,2,36,1546.22,0.00
239947,43724,350,3,19,513.15,0.14
239948,43724,180,10,46,5297.40,0.06
239949,43724,315,6,36,1826.70,0.08
239950,43724,468,7,43,5713.89,0.06
239951,43724,390,4,10,1004.76,0.09
239952,43725,363,1,35,709.06,0.00
239953,43725,94,1,31,836.60,0.00
239954,43725,442,7,13,3000.90,0.00
239955,43725,61,8,22,7223.52,0.00
239956,43726,151,8,26,1379.04,0.00
239957,43726,197,3,36,2123.85,0.00
239958,43726,126,6,31,5156.16,0.00
239959,43726,408,2,8,1970.72,0.00
239960,43726,75,9,15,4105.98,0.00
239961,43726,429,10,20,6597.40,0.00
239962,43726,90,5,9,931.05,0.00
239963,43726,195,3,20,1733.31,0.00
239964,43726,90,10,27,1862.10,0.00
239965,43727,76,10,50,8001.20,0.09
239966,43727,420,10,37,1458.50,0.17
239967,43727,68,10,2,3852.70,0.07
239968,43727,238,5,18,1408.05,0.23
239969,43727,356,2,23,221.96,0.11
239970,43727,269,3,27,2403.87,0.21
239971,43727,289,7,44,2123.52,0.16
239972,43728,27,5,34,4509.75,0.00
239973,43728,453,5,2,3714.90,0.00
239974,43728,471,2,5,1694.38,0.00
239975,43728,159,8,39,7245.60,0.00
239976,43728,493,8,11,6236.00,0.00
239977,43728,162,3,21,646.80,0.00
239978,43728,187,5,42,3050.05,0.00
239979,43729,22,8,36,789.12,0.00
239980,43729,480,8,33,3271.76,0.00
239981,43729,39,4,25,1119.08,0.00
239982,43730,140,9,50,5190.93,0.07
239983,43730,215,3,26,1252.05,0.19
239984,43731,275,8,7,4917.92,0.00
239985,43731,405,9,42,2816.91,0.00
239986,43731,142,2,41,1734.78,0.00
239987,43731,346,10,8,5307.90,0.00
239988,43731,76,6,6,4800.72,0.00
239989,43732,13,7,3,3696.21,0.00
239990,43732,373,6,35,3920.64,0.00
239991,43732,271,2,50,664.14,0.00
239992,43733,188,9,16,8872.56,0.00
239993,43733,342,2,24,1074.66,0.00
239994,43733,327,9,50,3294.63,0.00
239995,43733,400,8,47,6450.16,0.00
239996,43733,173,1,48,162.33,0.00
239997,43733,332,7,36,3825.71,0.00
239998,43733,484,5,5,2712.80,0.00
239999,43733,465,7,43,2922.22,0.00
240000,43733,190,3,50,1587.72,0.00
240001,43733,39,7,20,1958.39,0.00
240002,43734,333,6,30,280.38,0.00
240003,43734,330,3,7,675.69,0.00
240004,43734,366,2,12,731.96,0.00
240005,43734,246,1,34,381.08,0.00
240006,43734,227,5,46,1895.20,0.00
240007,43734,364,9,1,2326.86,0.00
240008,43734,387,7,9,4274.55,0.00
240009,43735,327,3,47,1098.21,0.19
240010,43735,415,1,9,421.93,0.08
240011,43735,249,6,7,4461.42,0.14
240012,43735,495,7,47,5779.34,0.14
240013,43735,241,6,16,4999.62,0.15
240014,43736,203,3,30,595.29,0.11
240015,43736,41,2,32,1388.88,0.08
240016,43736,318,3,16,1453.08,0.16
240017,43736,127,4,6,3000.16,0.06
240018,43736,443,9,47,7962.12,0.17
240019,43736,263,3,12,2476.44,0.22
240020,43736,35,10,14,2787.20,0.24
240021,43736,384,3,34,2167.44,0.20
240022,43737,60,10,46,6694.90,0.00
240023,43737,142,6,36,5204.34,0.00
240024,43737,41,10,8,6944.40,0.00
240025,43737,428,1,2,867.33,0.00
240026,43737,109,6,19,9.60,0.00
240027,43737,156,4,26,1123.08,0.00
240028,43738,153,5,43,994.95,0.00
240029,43738,141,4,39,1266.40,0.00
240030,43738,199,7,7,3783.15,0.00
240031,43738,339,6,6,5393.34,0.00
240032,43738,409,1,40,163.69,0.00
240033,43738,45,10,34,6525.40,0.00
240034,43739,319,1,27,635.63,0.00
240035,43740,469,9,25,6459.57,0.00
240036,43740,251,5,37,370.45,0.00
240037,43740,56,3,39,2553.90,0.00
240038,43740,340,6,44,1756.74,0.00
240039,43741,371,1,45,666.05,0.00
240040,43742,481,6,19,1069.20,0.16
240041,43742,231,4,16,512.56,0.25
240042,43742,181,2,35,454.76,0.11
240043,43742,378,10,45,6672.70,0.20
240044,43742,346,6,45,3184.74,0.08
240045,43743,110,9,7,7722.45,0.16
240046,43744,423,8,17,662.80,0.00
240047,43744,242,2,48,1104.34,0.00
240048,43744,235,1,19,925.45,0.00
240049,43744,367,4,18,2353.68,0.00
240050,43744,341,3,45,2792.19,0.00
240051,43744,351,8,36,3238.40,0.00
240052,43744,4,3,19,1242.78,0.00
240053,43744,73,2,50,1522.50,0.00
240054,43744,13,10,33,5280.30,0.00
240055,43745,430,6,11,2642.28,0.00
240056,43745,340,7,18,2049.53,0.00
240057,43745,88,1,30,260.52,0.00
240058,43746,288,1,14,985.34,0.00
240059,43747,48,7,31,5788.79,0.10
240060,43748,154,8,16,6510.96,0.00
240061,43749,494,10,33,5768.30,0.00
240062,43749,207,2,37,506.94,0.00
240063,43749,84,3,5,369.45,0.00
240064,43749,410,5,38,2408.65,0.00
240065,43749,377,1,2,475.84,0.00
240066,43749,433,8,32,1061.20,0.00
240067,43749,403,1,33,870.01,0.00
240068,43749,425,6,46,2529.54,0.00
240069,43749,490,3,10,2954.64,0.00
240070,43750,248,5,10,3948.95,0.00
240071,43750,230,3,29,1171.77,0.00
240072,43750,492,7,42,6404.23,0.00
240073,43750,103,8,16,5615.92,0.00
240074,43750,234,7,45,41.44,0.00
240075,43750,441,2,43,1987.80,0.00
240076,43750,344,1,19,868.66,0.00
240077,43750,27,7,17,6313.65,0.00
240078,43751,311,2,33,550.76,0.00
240079,43751,177,6,42,3112.14,0.00
240080,43751,373,10,35,6534.40,0.00
240081,43751,277,6,48,5695.98,0.00
240082,43752,206,1,19,46.51,0.09
240083,43752,146,8,47,6362.00,0.18
240084,43752,214,10,22,4874.40,0.18
240085,43753,448,4,36,2356.08,0.14
240086,43753,249,5,31,3717.85,0.06
240087,43753,195,2,9,1155.54,0.10
240088,43753,116,5,1,1142.75,0.12
240089,43753,39,2,28,559.54,0.06
240090,43753,61,3,50,2708.82,0.15
240091,43753,18,10,44,7951.70,0.22
240092,43753,105,5,18,963.20,0.05
240093,43753,110,1,32,858.05,0.08
240094,43754,305,6,9,1881.48,0.00
240095,43754,52,2,29,416.80,0.00
240096,43754,483,3,4,1371.36,0.00
240097,43754,289,5,12,1516.80,0.00
240098,43754,109,2,12,3.20,0.00
240099,43754,172,9,32,5012.37,0.00
240100,43754,145,4,9,3790.04,0.00
240101,43755,296,8,2,2388.32,0.00
240102,43755,274,6,8,2986.02,0.00
240103,43755,161,6,14,3659.22,0.00
240104,43755,162,8,16,1724.80,0.00
240105,43755,124,2,45,756.36,0.00
240106,43755,124,10,45,3781.80,0.00
240107,43755,108,7,28,1654.66,0.00
240108,43755,84,4,8,492.60,0.00
240109,43756,218,4,44,2798.60,0.00
240110,43756,371,10,34,6660.50,0.00
240111,43756,241,7,30,5832.89,0.00
240112,43756,138,8,39,6607.60,0.00
240113,43756,19,7,50,4400.13,0.00
240114,43756,67,1,16,354.70,0.00
240115,43756,49,5,23,4562.30,0.00
240116,43756,299,7,18,2443.07,0.00
240117,43757,4,9,14,3728.34,0.11
240118,43757,187,4,38,2440.04,0.21
240119,43757,467,2,15,933.48,0.18
240120,43757,25,2,16,564.22,0.15
240121,43757,441,8,23,7951.20,0.16
240122,43757,224,3,11,1838.79,0.23
240123,43758,328,4,9,891.20,0.12
240124,43758,123,10,3,6196.80,0.22
240125,43758,376,7,28,5463.50,0.24
240126,43758,258,7,42,4417.84,0.09
240127,43758,356,1,21,110.98,0.24
240128,43758,369,4,27,1890.60,0.22
240129,43758,443,5,9,4423.40,0.06
240130,43758,272,3,41,304.44,0.22
240131,43758,430,8,50,3523.04,0.23
240132,43759,148,5,6,3324.05,0.00
240133,43759,80,10,13,6438.80,0.00
240134,43759,394,2,25,1226.38,0.00
240135,43759,83,5,2,400.05,0.00
240136,43759,94,5,27,4183.00,0.00
240137,43759,215,6,9,2504.10,0.00
240138,43759,15,5,31,3834.10,0.00
240139,43759,220,8,35,6120.56,0.00
240140,43760,283,1,15,24.75,0.00
240141,43760,51,9,15,6724.62,0.00
240142,43760,370,7,3,4998.63,0.00
240143,43761,418,3,40,2756.43,0.00
240144,43761,5,8,48,3449.84,0.00
240145,43761,380,6,27,2100.90,0.00
240146,43761,185,1,41,790.44,0.00
240147,43762,374,6,5,3758.52,0.00
240148,43762,308,1,22,315.98,0.00
240149,43762,469,1,4,717.73,0.00
240150,43762,237,5,7,4782.80,0.00
240151,43762,49,3,3,2737.38,0.00
240152,43763,292,9,26,3641.40,0.00
240153,43763,405,5,25,1564.95,0.00
